Property State,Property County,Property City,Property Zip,Originating Mortgagee Sponsor Originator,Originating Mortgagee Number,Sponsor Name,Sponsor_Number,Sponsor Originator,Current Servicer ID,Previous Servicer,Hecm Type,Rate Type,Interest Rate,Initial Principal Limit,Maximum Claim Amount,Endorsement Year,Endorsement Month
MD,PRINCE GEORGE'S,DISTRICT HEIGHTS,20747,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.18,213480,360000,2021,11
MD,PRINCE GEORGE'S,DISTRICT HEIGHTS,20747,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,2.23,208320,372000,2021,11
MD,PRINCE GEORGE'S,HYATTSVILLE,20783,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.07,77375,125000,2021,11
MD,PRINCE GEORGE'S,NEW CARROLLTON,20784,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000113,Hecm for Refinance,Fixed,3.06,252875,425000,2021,11
MD,PRINCE GEORGE'S,SPRINGDALE,20774,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,1142500001,Hecm Traditional,Adjustable,2.39,204980,370000,2021,11
MD,PRINCE GEORGE'S,SUITLAND,20746,BROKER SOLUTIONS INC,21221,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,2.195,164640,240000,2021,11
MD,PRINCE GEORGE'S,TEMPLE HILLS,20748,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.93,217500,375000,2021,11
MD,PRINCE GEORGE'S,UPPER MARLBORO,20774,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,1142500001,Hecm for Refinance,Adjustable,1.76,323640,558000,2021,11
MD,WASHINGTON,HAGERSTOWN,21742,ATLANTIC COAST MORTGAGE LLC,31089,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Purchase,Fixed,3.56,150745,295000,2021,11
MD,WORCESTER,OCEAN CITY,21842,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.98,402225,775000,2021,11
ME,CUMBERLAND,PORTLAND,4102,MAINE MORTGAGE SOLUTIONS LLC,Not Available,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,MAINE MORTGAGE SOLUTIONS LLC,1142500001,3121500003,Hecm Traditional,Adjustable,2.61,266035,385000,2021,11
ME,CUMBERLAND,PORTLAND,4103,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,3121500003,Hecm Traditional,Adjustable,3.265,208745,415000,2021,11
ME,HANCOCK,ELLSWORTH,4605,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,3.4,89590,170000,2021,11
ME,HANCOCK,SOUTHWEST HARBOR,4679,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.35,220875,375000,2021,11
ME,PENOBSCOT,LEE,4455,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,2282300018,2282300003,Hecm Traditional,Adjustable,2.14,68640,130000,2021,11
ME,YORK,SACO,4072,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000381,Hecm Traditional,Adjustable,1.82,161955,295000,2021,11
MI,ALLEGAN,OTSEGO,49078,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.28,133380,260000,2021,11
MI,BAY,BAY CITY,48708,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.78,48880,80000,2021,11
MI,BENZIE,LAKE ANN,49650,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.52,371910,690000,2021,11
MI,BERRIEN,WATERVLIET,49098,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm Traditional,Adjustable,2.22,49698,99000,2021,11
MI,EATON,GRAND LEDGE,48837,MD MORTGAGE INC,Not Available,LONGBRIDGE FINANCIAL LLC,31169,MD MORTGAGE INC,1142500001,3116900000,Hecm Traditional,Fixed,3.43,146944,224000,2021,11
MI,GENESEE,FENTON,48430,PARAMOUNT RESIDENTIAL MORTGAGE GROUP INC,22944,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.48,451962,714000,2021,11
MI,GRAND TRAVERSE,TRAVERSE CITY,49696,THE REVERSE MORTGAGE CENTER L.L.C.,Not Available,REVERSE MORTGAGE FUNDING LLC,31180,THE REVERSE MORTGAGE CENTER L.L.C.,1142500001,3118000005,Hecm Traditional,Adjustable,2.25,474510.38,822375,2021,11
MI,GRAND TRAVERSE,TRAVERSE CITY,49696,MIDWEST LOAN SOLUTIONS INC,75451,Not Available,Not Available,Not Available,1142500001,7545100005,Hecm Traditional,Adjustable,2.215,173250,315000,2021,11
MI,HILLSDALE,JEROME,49249,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.22,77610,130000,2021,11
MI,IONIA,LAKE ODESSA,48849,MIDWEST LOAN SOLUTIONS INC,75451,Not Available,Not Available,Not Available,1142500001,7545100005,Hecm Traditional,Adjustable,2.09,179424,336000,2021,11
MI,KALAMAZOO,KALAMAZOO,49001,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,4.45,44850,115000,2021,11
MI,KALAMAZOO,KALAMAZOO,49001,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,2.36,105691.2,181600,2021,11
MI,KENT,SPARTA,49345,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm Traditional,Adjustable,2.11,181350,310000,2021,11
MI,LEELANAU,MAPLE CITY,49664,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.72,249240,465000,2021,11
MI,LEELANAU,NORTHPORT,49670,THE REVERSE MORTGAGE CENTER L.L.C.,Not Available,LONGBRIDGE FINANCIAL LLC,31169,THE REVERSE MORTGAGE CENTER L.L.C.,1142500001,3116900000,Hecm for Refinance,Adjustable,1.57,460500,750000,2021,11
MI,MACOMB,LENOX,48048,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.85,395148,596000,2021,11
MI,MACOMB,MACOMB,48044,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.82,276966,446000,2021,11
MI,MANISTEE,MANISTEE,49660,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.68,54162,102000,2021,11
MI,MONROE,NEWPORT,48166,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.6,105570,170000,2021,11
MI,OAKLAND,HOLLY,48442,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.72,196080,380000,2021,11
MI,OAKLAND,OAKLAND,48363,TOP FLITE FINANCIAL INC,20386,PHH MORTGAGE CORPORATION,30275,Not Available,3027509990,2038600041,Hecm Traditional,Adjustable,2.735,318090,690000,2021,11
MI,OAKLAND,ORTONVILLE,48462,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.51,164245,307000,2021,11
MI,OAKLAND,TROY,48098,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,2.03,243750,325000,2021,11
MI,OAKLAND,WEST BLOOMFIELD,48322,RYAN J. TARKINGTON,Not Available,REVERSE MORTGAGE FUNDING LLC,31180,RYAN J. TARKINGTON,1142500001,3118000005,Hecm Traditional,Adjustable,2.59,251792.5,377500,2021,11
MI,OAKLAND,WEST BLOOMFIELD,48322,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.07,442437.75,822375,2021,11
MI,OAKLAND,WEST BLOOMFIELD,48322,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.16,204750,350000,2021,11
MI,OTTAWA,WEST OLIVE,49460,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm for Purchase,Fixed,3.31,209265.28,373688,2021,11
MI,TUSCOLA,VASSAR,48768,OPEN MORTGAGE LLC,21548,Not Available,Not Available,Not Available,1142500001,2154800002,Hecm Traditional,Adjustable,2.735,61268,106000,2021,11
MI,WASHTENAW,ANN ARBOR,48103,"UNIVERSITY LENDING GROUP, LLC",Not Available,MIDWEST LOAN SOLUTIONS INC,75451,"UNIVERSITY LENDING GROUP, LLC",1142500001,7545100005,Hecm Traditional,Adjustable,2.08,246214,401000,2021,11
MI,WASHTENAW,YPSILANTI,48198,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000273,Hecm Traditional,Adjustable,2.235,97470,190000,2021,11
MI,WAYNE,DETROIT,48221,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.92,143957,253000,2021,11
MI,WAYNE,FLAT ROCK,48134,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.67,174300,350000,2021,11
MI,WAYNE,RIVERVIEW,48193,ACADEMY MORTGAGE CORPORATION,72575,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,2.08,88350,155000,2021,11
MN,ANOKA,LINO LAKES,55014,GUARANTEED RATE INC,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,GUARANTEED RATE INC,1142500001,2124900009,Hecm Traditional,Adjustable,1.955,166708,284000,2021,11
MN,ANOKA,RAMSEY,55303,"REVERSE MORTGAGES SIDAC, LLC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"REVERSE MORTGAGES SIDAC, LLC",1142500001,3116900000,Hecm Traditional,Adjustable,2.07,175812,294000,2021,11
MN,CARVER,CHANHASSEN,55317,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm for Refinance,Adjustable,2.86,204156,321000,2021,11
MN,CARVER,MAYER,55360,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm for Purchase,Adjustable,2.34,171108,294000,2021,11
MN,DAKOTA,APPLE VALLEY,55124,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",3027509990,2154800002,Hecm for Refinance,Adjustable,2.36,81438,147000,2021,11
MN,DAKOTA,BURNSVILLE,55337,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm Traditional,Adjustable,2.485,239760,370000,2021,11
MN,DAKOTA,EAGAN,55122,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",2154800002,0,Hecm Traditional,Adjustable,2.485,131424,222000,2021,11
MN,DAKOTA,EAGAN,55122,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,2.465,117605,215000,2021,11
MN,FILLMORE,SPRING VALLEY,55975,HORIZON COMMUNITY BANK,Not Available,PHH MORTGAGE CORPORATION,30275,HORIZON COMMUNITY BANK,3027509990,3027510460,Hecm Traditional,Adjustable,2.735,74256,136000,2021,11
MN,FREEBORN,GLENVILLE,56036,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.52,84364,161000,2021,11
MN,HENNEPIN,BLOOMINGTON,55420,CAMBRIA FINANCIAL GROUP LLC,30209,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,3020900007,Hecm Traditional,Adjustable,1.965,185108,308000,2021,11
MN,HENNEPIN,EDEN PRAIRIE,55346,CAMBRIA FINANCIAL GROUP LLC,30209,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,3020900007,Hecm Traditional,Adjustable,1.965,230560,440000,2021,11
MN,HENNEPIN,MAPLE GROVE,55369,MIDWEST LOAN SOLUTIONS INC,75451,Not Available,Not Available,Not Available,1142500001,7545100005,Hecm Traditional,Adjustable,2.215,163215,279000,2021,11
MN,HENNEPIN,MINNEAPOLIS,55412,"SOUTH RIVER MORTGAGE, LLC",Not Available,AMERICAN ADVISORS GROUP,22823,"SOUTH RIVER MORTGAGE, LLC",1142500001,2282300018,Hecm for Refinance,Adjustable,2.82,86426,158000,2021,11
MN,HENNEPIN,MINNEAPOLIS,55418,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.72,132030,270000,2021,11
MN,HENNEPIN,PLYMOUTH,55446,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,79507,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.33,280440,456000,2021,11
MN,HENNEPIN,SAINT LOUIS PARK,55416,MORTGAGES UNLIMITED INC.,Not Available,"CHERRY CREEK MORTGAGE, LLC",71075,MORTGAGES UNLIMITED INC.,3027509990,7107500771,Hecm Traditional,Adjustable,1.87,246820,410000,2021,11
MN,HUBBARD,PARK RAPIDS,56470,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.02,135720,232000,2021,11
MN,KANDIYOHI,SPICER,56288,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.89,207030,335000,2021,11
MN,LYON,MARSHALL,56258,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.93,78375,165000,2021,11
MN,MORRISON,LITTLE FALLS,56345,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.72,104320,160000,2021,11
MN,MOWER,BROWNSDALE,55918,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,2.33,113250,151000,2021,11
MN,OLMSTED,ROCHESTER,55906,CAMBRIA FINANCIAL GROUP LLC,30209,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,3020900007,Hecm for Purchase,Fixed,3.31,200930,355000,2021,11
MN,PINE,ASKOV,55704,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.64,183430,415000,2021,11
MN,PINE,ASKOV,55704,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000431,Hecm Traditional,Adjustable,2.61,122640,240000,2021,11
MN,RAMSEY,SAINT PAUL,55105,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,3.215,396340,665000,2021,11
MN,RAMSEY,WHITE BEAR TOWNSH,55127,GUARANTEED RATE INC,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,GUARANTEED RATE INC,1142500001,2124900009,Hecm Traditional,Fixed,3.43,256500,450000,2021,11
MN,SHERBURNE,BECKER,55308,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.52,156000,240000,2021,11
MN,ST. LOUIS,DULUTH,55807,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.64,79261,169000,2021,11
MN,ST. LOUIS,HERMANTOWN,55811,"HOMETOWN LENDERS, INC",21502,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,2150200966,Hecm Traditional,Fixed,3.93,228430,431000,2021,11
MN,TODD,BROWERVILLE,56438,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.02,212828,308000,2021,11
MN,WASHINGTON,FOREST LAKE,55025,MORTGAGES UNLIMITED INC.,Not Available,LONGBRIDGE FINANCIAL LLC,31169,MORTGAGES UNLIMITED INC.,1142500001,3116900000,Hecm Traditional,Fixed,3.18,210816,384000,2021,11
MN,WASHINGTON,LAKE ELMO,55042,GUARANTEED RATE INC,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,GUARANTEED RATE INC,1142500001,2124900009,Hecm Traditional,Adjustable,1.83,465464.25,822375,2021,11
MN,WASHINGTON,MAHTOMEDI,55115,GUARANTEED RATE INC,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,GUARANTEED RATE INC,1142500001,2124900009,Hecm Traditional,Adjustable,2.58,247420,356000,2021,11
MN,WRIGHT,OTSEGO,55330,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.92,136752,259000,2021,11
MO,CAMDEN,CAMDENTON,65020,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000005,Hecm Traditional,Fixed,3.06,331580,590000,2021,11
MO,CAMDEN,SUNRISE BEACH,65079,BROKER SOLUTIONS INC,21221,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,2.07,269671,493000,2021,11
MO,CHRISTIAN,NIXA,65714,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510527,Hecm for Refinance,Adjustable,1.705,125020,190000,2021,11
MO,CHRISTIAN,OZARK,65721,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.22,246864,417000,2021,11
MO,CHRISTIAN,OZARK,65721,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.31,105271,199000,2021,11
MO,CHRISTIAN,OZARK,65721,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.52,84660,170000,2021,11
MO,COLE,JEFFERSON CITY,65109,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.72,132480,230000,2021,11
MO,DALLAS,ELKLAND,65644,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.26,110660,220000,2021,11
MO,GREENE,SPRINGFIELD,65810,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.72,95580,180000,2021,11
MO,JACKSON,INDEPENDENCE,64055,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.03,76220,148000,2021,11
MO,JACKSON,KANSAS CITY,64134,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.04,113225,175000,2021,11
MO,JACKSON,RAYTOWN,64133,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.84,98280,195000,2021,11
MO,JASPER,JOPLIN,64804,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.26,37825,85000,2021,11
MO,JEFFERSON,FESTUS,63028,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.1,105800,200000,2021,11
MO,MILLER,ELDON,65026,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.64,150350,310000,2021,11
MO,PUTNAM,UNIONVILLE,63565,GUARANTEED RATE INC,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,GUARANTEED RATE INC,1142500001,2124900009,Hecm Traditional,Adjustable,2.07,315180,510000,2021,11
MO,ST. CHARLES,SAINT CHARLES,63301,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,2.1,147345,258500,2021,11
MO,ST. LOUIS COUNTY,EUREKA,63025,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,79507,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.58,142725,275000,2021,11
MO,ST. LOUIS COUNTY,FLORISSANT,63034,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300003,Hecm Traditional,Adjustable,2.52,138915,245000,2021,11
MO,ST. LOUIS COUNTY,SAINT LOUIS,63119,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Purchase,Fixed,3.31,193550,350000,2021,11
MO,ST. LOUIS COUNTY,SAINT LOUIS,63121,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.93,54096,92000,2021,11
MS,COAHOMA,CLARKSDALE,38614,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,2282300018,2282300003,Hecm Traditional,Adjustable,3.22,39410,70000,2021,11
MS,DESOTO,NESBIT,38651,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510460,Hecm for Refinance,Adjustable,1.985,166800,300000,2021,11
MS,HANCOCK,DIAMONDHEAD,39525,MID AMERICA MORTGAGE INC.,38132,Not Available,Not Available,Not Available,1142500001,3813210282,Hecm Traditional,Adjustable,2.34,93885,165000,2021,11
MS,HINDS,JACKSON,39212,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.05,60372,117000,2021,11
MS,JACKSON,VANCLEAVE,39565,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Fixed,3.68,152908,301000,2021,11
MS,JONES,LAUREL,39440,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.45,67125,125000,2021,11
MS,LEE,TUPELO,38804,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.53,84480,160000,2021,11
MS,WARREN,VICKSBURG,39183,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.18,117420,206000,2021,11
MT,FLATHEAD,COLUMBIA FALLS,59912,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,2282300018,2282300003,Hecm for Refinance,Adjustable,1.52,249081,409000,2021,11
MT,GALLATIN,BELGRADE,59714,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,79507,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,2.33,301770,630000,2021,11
